epoch,strategy,arm,current reward,cumulative reward,optimal
1,Epsilon Greedy,0,124.50652035531414,124.50652035531414,False
2,Epsilon Greedy,0,124.09602589567986,248.602546250994,False
3,Epsilon Greedy,8,41.4098394315843,290.0123856825783,False
4,Epsilon Greedy,0,123.5179803694309,413.53036605200924,False
5,Epsilon Greedy,0,122.79884858992857,536.3292146419378,False
6,Epsilon Greedy,0,125.21808032659938,661.5472949685372,False
7,Epsilon Greedy,0,123.78431259206725,785.3316075606045,False
8,Epsilon Greedy,0,124.3218175951661,909.6534251557706,False
9,Epsilon Greedy,0,123.20192949125241,1032.855354647023,False
10,Epsilon Greedy,0,123.60900074204842,1156.4643553890714,False
11,Epsilon Greedy,0,124.94781729042329,1281.4121726794947,False
12,Epsilon Greedy,8,41.57071428972821,1322.9828869692228,False
13,Epsilon Greedy,0,124.38222295340647,1447.3651099226292,False
14,Epsilon Greedy,2,29.202928430826354,1476.5680383534557,False
15,Epsilon Greedy,0,124.012594242905,1600.5806325963606,False
16,Epsilon Greedy,0,125.98123514181458,1726.5618677381751,False
17,Epsilon Greedy,0,125.10568950841396,1851.667557246589,False
18,Epsilon Greedy,0,125.17222637462913,1976.8397836212182,False
19,Epsilon Greedy,0,123.95259124938443,2100.7923748706025,False
20,Epsilon Greedy,0,124.05013546951572,2224.842510340118,False
21,Epsilon Greedy,0,123.60332424695399,2348.445834587072,False
22,Epsilon Greedy,9,36.979779011765096,2385.425613598837,False
23,Epsilon Greedy,0,124.77505125921066,2510.2006648580477,False
24,Epsilon Greedy,0,125.17404709625585,2635.3747119543036,False
25,Epsilon Greedy,0,122.98384027747143,2758.358552231775,False
26,Epsilon Greedy,0,123.52539798670092,2881.883950218476,False
27,Epsilon Greedy,0,123.15140048774727,3005.035350706223,False
28,Epsilon Greedy,0,124.67035904199543,3129.7057097482184,False
29,Epsilon Greedy,0,123.32556337518797,3253.031273123406,False
30,Epsilon Greedy,0,125.33005000626538,3378.3613231296717,False
31,Epsilon Greedy,0,124.24306757775467,3502.6043907074263,False
32,Epsilon Greedy,0,124.48019418681017,3627.0845848942363,False
33,Epsilon Greedy,9,36.995388915805904,3664.0799738100422,False
34,Epsilon Greedy,4,32.151891574003706,3696.231865384046,False
35,Epsilon Greedy,6,6.718994563530419,3702.9508599475766,False
36,Epsilon Greedy,4,32.21963555347887,3735.1704955010555,False
37,Epsilon Greedy,0,126.12836595710269,3861.298861458158,False
38,Epsilon Greedy,0,124.19047920467374,3985.489340662832,False
39,Epsilon Greedy,0,123.90169910872746,4109.39103977156,False
40,Epsilon Greedy,0,125.72550422508678,4235.116543996647,False
41,Epsilon Greedy,0,127.06835051290406,4362.184894509551,False
42,Epsilon Greedy,0,125.28964279532528,4487.474537304876,False
43,Epsilon Greedy,0,122.95062592709418,4610.42516323197,False
44,Epsilon Greedy,0,125.35354779800022,4735.7787110299705,False
45,Epsilon Greedy,0,125.27196157422699,4861.050672604198,False
46,Epsilon Greedy,5,154.98286802485865,5016.033540629056,True
47,Epsilon Greedy,5,153.10860482037558,5169.142145449431,True
48,Epsilon Greedy,5,151.7440875660709,5320.8862330155025,True
49,Epsilon Greedy,5,154.05502707532992,5474.941260090833,True
50,Epsilon Greedy,5,153.18050614700897,5628.121766237841,True
51,Epsilon Greedy,5,152.01399058048844,5780.135756818329,True
52,Epsilon Greedy,5,152.55843736289052,5932.69419418122,True
53,Epsilon Greedy,8,42.90312775025507,5975.597321931476,False
54,Epsilon Greedy,5,154.41880420034207,6130.016126131818,True
55,Epsilon Greedy,5,152.00923654980406,6282.025362681622,True
56,Epsilon Greedy,5,153.61227394757637,6435.637636629199,True
57,Epsilon Greedy,5,154.18424970496812,6589.821886334167,True
58,Epsilon Greedy,5,152.86152250348718,6742.6834088376545,True
59,Epsilon Greedy,5,153.10529459891757,6895.788703436572,True
60,Epsilon Greedy,8,42.8916362827533,6938.680339719325,False
61,Epsilon Greedy,6,7.6263404991829,6946.3066802185085,False
62,Epsilon Greedy,5,153.28196406984745,7099.588644288356,True
63,Epsilon Greedy,5,153.15724244431283,7252.745886732669,True
64,Epsilon Greedy,5,153.24147936645042,7405.987366099119,True
65,Epsilon Greedy,5,153.35783926559608,7559.345205364715,True
66,Epsilon Greedy,5,152.4484121574804,7711.793617522196,True
67,Epsilon Greedy,5,153.31570078497998,7865.109318307175,True
68,Epsilon Greedy,5,154.54408084794863,8019.653399155124,True
69,Epsilon Greedy,5,153.24961844083134,8172.903017595955,True
70,Epsilon Greedy,5,152.76783103028023,8325.670848626236,True
71,Epsilon Greedy,9,36.36255738316316,8362.0334060094,False
72,Epsilon Greedy,5,153.63095966692754,8515.664365676326,True
73,Epsilon Greedy,5,155.5045376401302,8671.168903316457,True
74,Epsilon Greedy,1,114.80071878705454,8785.969622103512,False
75,Epsilon Greedy,5,151.78334418183874,8937.75296628535,True
76,Epsilon Greedy,5,153.10980427336835,9090.862770558719,True
77,Epsilon Greedy,5,153.17248999616,9244.035260554878,True
78,Epsilon Greedy,5,152.78736499946405,9396.822625554341,True
79,Epsilon Greedy,5,154.15625547732247,9550.978881031664,True
80,Epsilon Greedy,7,55.58260821128766,9606.561489242951,False
81,Epsilon Greedy,5,153.78492633394782,9760.3464155769,True
82,Epsilon Greedy,5,153.91599726437337,9914.262412841274,True
83,Epsilon Greedy,5,154.15762490410341,10068.420037745376,True
84,Epsilon Greedy,5,152.92208669163375,10221.34212443701,True
85,Epsilon Greedy,5,153.5603091263362,10374.902433563346,True
86,Epsilon Greedy,5,155.48377562477623,10530.386209188122,True
87,Epsilon Greedy,5,153.88394356723967,10684.270152755362,True
88,Epsilon Greedy,5,152.64200198342178,10836.912154738784,True
89,Epsilon Greedy,5,154.1644584578006,10991.076613196585,True
90,Epsilon Greedy,5,154.42878477194398,11145.505397968529,True
91,Epsilon Greedy,8,41.03588662576917,11186.541284594297,False
92,Epsilon Greedy,5,155.10514690870318,11341.646431503,True
93,Epsilon Greedy,8,40.729750808930014,11382.376182311931,False
94,Epsilon Greedy,7,57.40822736499497,11439.784409676926,False
95,Epsilon Greedy,5,154.9394259219999,11594.723835598927,True
96,Epsilon Greedy,5,152.7411948214439,11747.46503042037,True
97,Epsilon Greedy,5,155.3400668769184,11902.805097297289,True
98,Epsilon Greedy,5,153.70075848600817,12056.505855783296,True
99,Epsilon Greedy,5,153.91953156056502,12210.425387343861,True
100,Epsilon Greedy,5,154.11431149603257,12364.539698839893,True
101,Epsilon Greedy,5,153.5207309242123,12518.060429764106,True
102,Epsilon Greedy,5,153.16999927205978,12671.230429036166,True
103,Epsilon Greedy,5,154.90274771874846,12826.133176754915,True
104,Epsilon Greedy,5,154.82599222570158,12980.959168980617,True
105,Epsilon Greedy,5,153.68581069878496,13134.644979679402,True
106,Epsilon Greedy,5,153.51987133559885,13288.164851015,True
107,Epsilon Greedy,5,154.04408766077768,13442.208938675778,True
108,Epsilon Greedy,5,153.90832680092475,13596.117265476703,True
109,Epsilon Greedy,5,153.02385777541943,13749.141123252122,True
110,Epsilon Greedy,5,152.98218887978115,13902.123312131904,True
111,Epsilon Greedy,5,154.23875829703422,14056.362070428939,True
112,Epsilon Greedy,5,152.7547760133028,14209.11684644224,True
113,Epsilon Greedy,1,118.09687270945271,14327.213719151694,False
114,Epsilon Greedy,5,153.70556296355517,14480.91928211525,True
115,Epsilon Greedy,5,153.86892118608318,14634.788203301334,True
116,Epsilon Greedy,5,152.41333668082137,14787.201539982156,True
117,Epsilon Greedy,6,7.148593677771893,14794.350133659927,False
118,Epsilon Greedy,8,43.18286439224933,14837.532998052176,False
119,Epsilon Greedy,5,154.0999042876845,14991.632902339861,True
120,Epsilon Greedy,5,154.20798350654832,15145.84088584641,True
121,Epsilon Greedy,5,152.54303935547748,15298.383925201888,True
122,Epsilon Greedy,8,41.75151339765293,15340.13543859954,False
123,Epsilon Greedy,3,90.18996696011793,15430.325405559657,False
124,Epsilon Greedy,5,153.48395663387385,15583.809362193531,True
125,Epsilon Greedy,5,154.5254969242751,15738.334859117807,True
126,Epsilon Greedy,5,154.9036499232743,15893.23850904108,True
127,Epsilon Greedy,5,154.43723685367632,16047.675745894758,True
128,Epsilon Greedy,5,154.91626886754872,16202.592014762306,True
129,Epsilon Greedy,7,56.04209153485252,16258.634106297159,False
130,Epsilon Greedy,5,155.2822615418696,16413.91636783903,True
131,Epsilon Greedy,5,153.57768995317508,16567.494057792203,True
132,Epsilon Greedy,5,152.14351124320277,16719.637569035407,True
133,Epsilon Greedy,5,154.48297285948635,16874.120541894892,True
134,Epsilon Greedy,5,154.99739218973903,17029.117934084632,True
135,Epsilon Greedy,5,152.73447883660188,17181.852412921235,True
136,Epsilon Greedy,5,153.515994205559,17335.368407126793,True
137,Epsilon Greedy,5,154.36874791357002,17489.737155040362,True
138,Epsilon Greedy,5,154.1828185593634,17643.919973599724,True
139,Epsilon Greedy,5,153.9194333765944,17797.83940697632,True
140,Epsilon Greedy,5,153.9390762646347,17951.778483240956,True
141,Epsilon Greedy,8,41.585038453565325,17993.363521694522,False
142,Epsilon Greedy,5,151.98533782848978,18145.348859523012,True
143,Epsilon Greedy,5,152.9643540078815,18298.313213530895,True
144,Epsilon Greedy,5,155.24655534725312,18453.55976887815,True
145,Epsilon Greedy,5,152.36373660739667,18605.923505485545,True
146,Epsilon Greedy,5,153.68877060654484,18759.61227609209,True
147,Epsilon Greedy,5,152.50080484979145,18912.113080941883,True
148,Epsilon Greedy,5,153.46105445269274,19065.574135394574,True
149,Epsilon Greedy,5,154.45094717094682,19220.02508256552,True
150,Epsilon Greedy,5,154.28131902778821,19374.30640159331,True
151,Epsilon Greedy,5,153.64346157013685,19527.949863163445,True
152,Epsilon Greedy,5,154.721062880083,19682.670926043527,True
153,Epsilon Greedy,4,33.59712890960875,19716.268054953136,False
154,Epsilon Greedy,5,153.57613387558285,19869.84418882872,True
155,Epsilon Greedy,7,56.22769366807474,19926.071882496795,False
156,Epsilon Greedy,5,153.31103884210427,20079.3829213389,True
157,Epsilon Greedy,5,154.76946776767338,20234.152389106574,True
158,Epsilon Greedy,5,154.1191107658092,20388.271499872382,True
159,Epsilon Greedy,5,154.57147118166688,20542.842971054048,True
160,Epsilon Greedy,5,154.52478919150542,20697.367760245554,True
161,Epsilon Greedy,5,153.7497279702405,20851.117488215794,True
162,Epsilon Greedy,5,154.905628771979,21006.023116987773,True
163,Epsilon Greedy,5,154.52135819285843,21160.54447518063,True
164,Epsilon Greedy,5,153.93522420725876,21314.47969938789,True
165,Epsilon Greedy,5,153.22408743697093,21467.703786824863,True
166,Epsilon Greedy,5,154.2027938104074,21621.90658063527,True
167,Epsilon Greedy,5,154.84211404447876,21776.748694679747,True
168,Epsilon Greedy,1,117.27711947630344,21894.02581415605,False
169,Epsilon Greedy,5,152.19049127362925,22046.21630542968,True
170,Epsilon Greedy,5,152.53058916868522,22198.746894598364,True
171,Epsilon Greedy,5,152.8350385729773,22351.581933171343,True
172,Epsilon Greedy,5,154.90848085900714,22506.49041403035,True
173,Epsilon Greedy,1,118.08312275642169,22624.573536786775,False
174,Epsilon Greedy,5,155.90049665290948,22780.474033439685,True
175,Epsilon Greedy,5,154.41754383926795,22934.89157727895,True
176,Epsilon Greedy,5,154.1849500422297,23089.07652732118,True
177,Epsilon Greedy,5,152.4486967496001,23241.52522407078,True
178,Epsilon Greedy,5,154.0125283987013,23395.53775246948,True
179,Epsilon Greedy,5,154.1194397348901,23549.657192204373,True
180,Epsilon Greedy,5,153.19516444982963,23702.852356654203,True
181,Epsilon Greedy,0,123.35976778929432,23826.212124443497,False
182,Epsilon Greedy,5,153.70787306171957,23979.919997505218,True
183,Epsilon Greedy,5,153.66286066123425,24133.582858166454,True
184,Epsilon Greedy,5,154.38582678626554,24287.96868495272,True
185,Epsilon Greedy,5,153.32533573579,24441.29402068851,True
186,Epsilon Greedy,5,151.78395603496935,24593.077976723478,True
187,Epsilon Greedy,5,153.38519307303437,24746.463169796512,True
188,Epsilon Greedy,2,32.710600821726906,24779.17377061824,False
189,Epsilon Greedy,8,42.233962947675856,24821.407733565917,False
190,Epsilon Greedy,5,152.93739063490926,24974.345124200827,True
191,Epsilon Greedy,2,30.24680397055277,25004.59192817138,False
