epoch,strategy,arm,current reward,cumulative reward,optimal
1,Epsilon Greedy,2,127.216230510023,127.216230510023,False
2,Epsilon Greedy,2,126.94968800043446,254.16591851045746,False
3,Epsilon Greedy,2,126.04560445577037,380.21152296622785,False
4,Epsilon Greedy,5,97.38610673858075,477.5976297048086,False
5,Epsilon Greedy,2,125.17117740236168,602.7688071071702,False
6,Epsilon Greedy,2,127.5801279980125,730.3489351051827,False
7,Epsilon Greedy,2,125.46835994929201,855.8172950544747,False
8,Epsilon Greedy,2,127.43971248761423,983.2570075420889,False
9,Epsilon Greedy,4,72.7039739970704,1055.9609815391593,False
10,Epsilon Greedy,2,126.72224322601853,1182.6832247651778,False
11,Epsilon Greedy,2,129.90616440219003,1312.5893891673677,False
12,Epsilon Greedy,2,127.90219734374541,1440.4915865111132,False
13,Epsilon Greedy,8,102.02352752792319,1542.5151140390362,False
14,Epsilon Greedy,9,103.88610148940401,1646.4012155284402,False
15,Epsilon Greedy,4,72.22332288238411,1718.6245384108242,False
16,Epsilon Greedy,2,127.50890325904192,1846.1334416698662,False
17,Epsilon Greedy,2,126.11205103145636,1972.2454927013225,False
18,Epsilon Greedy,2,127.40150076650062,2099.646993467823,False
19,Epsilon Greedy,2,126.69926419780465,2226.3462576656275,False
20,Epsilon Greedy,2,127.39869321688361,2353.744950882511,False
21,Epsilon Greedy,2,127.97000561180016,2481.714956494311,False
22,Epsilon Greedy,7,162.2240879313963,2643.9390444257074,True
23,Epsilon Greedy,7,161.22737746471265,2805.16642189042,True
24,Epsilon Greedy,7,162.91688364376435,2968.0833055341845,True
25,Epsilon Greedy,7,165.05574134709818,3133.139046881283,True
26,Epsilon Greedy,7,163.13586058251752,3296.2749074638004,True
27,Epsilon Greedy,7,161.79583315202635,3458.0707406158267,True
28,Epsilon Greedy,7,162.66829142847664,3620.7390320443033,True
29,Epsilon Greedy,4,72.44989914849178,3693.188931192795,False
30,Epsilon Greedy,7,163.09403998678013,3856.282971179575,True
31,Epsilon Greedy,8,102.45791036463196,3958.740881544207,False
32,Epsilon Greedy,7,163.32341096580137,4122.064292510008,True
33,Epsilon Greedy,7,161.88438973003196,4283.94868224004,True
34,Epsilon Greedy,7,162.22642210436751,4446.175104344408,True
35,Epsilon Greedy,3,3.515655835662651,4449.690760180071,False
36,Epsilon Greedy,0,92.40697092908367,4542.097731109155,False
37,Epsilon Greedy,7,160.54515040163244,4702.642881510787,True
38,Epsilon Greedy,7,162.55221217901683,4865.195093689805,True
39,Epsilon Greedy,7,162.66757080492607,5027.862664494731,True
40,Epsilon Greedy,7,161.59764295912677,5189.460307453857,True
41,Epsilon Greedy,2,128.8392472254361,5318.299554679294,False
42,Epsilon Greedy,7,164.1588048502601,5482.4583595295535,True
43,Epsilon Greedy,7,162.55576280016467,5645.014122329718,True
44,Epsilon Greedy,7,162.23254860631118,5807.246670936029,True
45,Epsilon Greedy,7,162.60012012582774,5969.8467910618565,True
46,Epsilon Greedy,8,103.4644483367784,6073.311239398635,False
47,Epsilon Greedy,4,73.49278519011764,6146.804024588752,False
48,Epsilon Greedy,7,163.37793479301007,6310.181959381763,True
49,Epsilon Greedy,7,162.2365451218492,6472.418504503612,True
50,Epsilon Greedy,9,102.31770730500175,6574.736211808614,False
51,Epsilon Greedy,7,161.7322003615511,6736.468412170165,True
52,Epsilon Greedy,6,104.34997631690075,6840.818388487066,False
53,Epsilon Greedy,7,161.2437717823761,7002.062160269442,True
54,Epsilon Greedy,4,71.04160576341357,7073.103766032856,False
55,Epsilon Greedy,7,164.058857478581,7237.162623511436,True
56,Epsilon Greedy,7,161.5165089280701,7398.679132439506,True
57,Epsilon Greedy,7,163.2784929718653,7561.957625411372,True
58,Epsilon Greedy,7,162.80965683358613,7724.767282244958,True
59,Epsilon Greedy,7,161.5276538116422,7886.2949360566,True
60,Epsilon Greedy,7,163.7027383390253,8049.997674395625,True
61,Epsilon Greedy,9,102.96647073158043,8152.9641451272055,False
62,Epsilon Greedy,7,161.94849200003216,8314.912637127238,True
63,Epsilon Greedy,7,162.32244550296343,8477.2350826302,True
64,Epsilon Greedy,1,56.73164201652399,8533.966724646725,False
65,Epsilon Greedy,2,126.49378024035174,8660.460504887076,False
66,Epsilon Greedy,7,162.57083246131984,8823.031337348397,True
67,Epsilon Greedy,7,165.055408964028,8988.086746312425,True
68,Epsilon Greedy,7,162.32316419129447,9150.40991050372,True
69,Epsilon Greedy,7,162.05412548954837,9312.46403599327,True
70,Epsilon Greedy,7,162.23646248525478,9474.700498478524,True
71,Epsilon Greedy,7,163.24890748877408,9637.949405967298,True
72,Epsilon Greedy,2,127.18938230471095,9765.138788272008,False
73,Epsilon Greedy,7,160.68184618618494,9925.820634458194,True
74,Epsilon Greedy,7,163.43040936357792,10089.251043821772,True
75,Epsilon Greedy,7,163.87321114825284,10253.124254970026,True
76,Epsilon Greedy,7,162.88748819076747,10416.011743160792,True
77,Epsilon Greedy,7,162.79966711276637,10578.811410273558,True
78,Epsilon Greedy,9,101.01419436209824,10679.825604635656,False
79,Epsilon Greedy,7,161.91401140627187,10841.739616041928,True
80,Epsilon Greedy,7,161.16718320111738,11002.906799243046,True
81,Epsilon Greedy,7,162.61230981405285,11165.519109057099,True
82,Epsilon Greedy,0,92.41182858835836,11257.930937645457,False
83,Epsilon Greedy,7,162.21204115832634,11420.142978803782,True
